Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02 00:00:00-05:00,26.12734074691921,26.30490603941894,26.12734074691921,26.279539108276367,273800,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,26.457104841620126,26.53320241081755,26.25417261459645,26.31336212158203,231200,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,26.524748642065553,26.74458893347549,26.507837354188116,26.66849136352539,424100,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,26.558568148075896,26.558568148075896,26.271082720927584,26.533201217651367,267600,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,26.49092477438676,26.550112666322093,26.161162740604684,26.211894989013672,687900,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,26.127342502464437,26.254173941201067,25.86522398070884,26.24571990966797,1371000,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,26.262628936211417,26.262628936211417,26.10197653706636,26.13579750061035,205500,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,26.127340755210632,26.186528648479612,25.975142393805175,26.161163330078125,246600,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,26.068153960773166,26.152708788756946,25.9413225251721,26.13579750061035,193600,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,26.034331029307538,26.068151990295018,25.915953633978653,25.975141525268555,254800,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,26.10197191162325,26.169615439473546,25.975138885748635,25.992050170898438,476200,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,26.02587731010678,26.07660956171345,25.83140072224101,25.856767654418945,442500,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,25.738390421472374,25.738390421472374,25.450904990554715,25.484725952148438,192400,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,25.442447661012746,25.53545812154305,25.273338026002925,25.324071884155273,346200,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,25.087320393038944,25.2817953573631,24.9097551031458,25.247974395751953,429900,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,25.21415271969538,25.23106400747801,24.875935027788675,25.028133392333984,864900,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,24.554626021757606,24.613813909975846,24.377060744353884,24.402427673339844,328200,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,24.47007347624509,24.579993619890743,24.385518651191198,24.51235008239746,354500,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,24.537716806632186,24.554628094050056,24.292507977320458,24.317874908447266,340000,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,24.03884511704893,24.317874908447266,23.912013686913163,24.317874908447266,607500,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,23.895099922518316,23.895099922518316,23.523059701636683,23.607614517211914,394500,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,23.565340499932717,23.590705818462524,23.286310706860814,23.311676025390625,449400,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,23.683714572592518,23.802090351160054,23.472328332151044,23.506149291992188,1001600,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,23.886642921500016,24.22486055182104,23.886642921500016,24.157217025756836,320400,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,24.207951101676098,24.21640674466853,23.945832619906714,23.996564865112305,283000,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,23.78518200671179,23.861281191702894,23.692173146083167,23.725994110107422,234700,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,23.666803726801017,23.666803726801017,23.514605372810486,23.658348083496094,543300,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,23.91201246700803,23.988111643757005,23.844368933536607,23.90355682373047,202400,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,24.157219885160476,24.2586859926414,24.07266506438455,24.216407775878906,456300,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,24.055755982305662,24.17413176665508,23.962745515888773,24.047300338745117,166500,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,24.072666032274782,24.072666032274782,23.81900317249704,23.920469284057617,179200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,23.742901656622784,23.810545186759928,23.607614596348498,23.768268585205078,183600,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,23.912014363449508,24.10648933600985,23.827459536717,24.021934509277344,143000,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,24.047299165087388,24.140308014215762,23.886645170776156,23.912012100219727,232700,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,23.72599242552843,23.72599242552843,23.52306181754358,23.6837158203125,231500,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,22.87199057126065,22.87199057126065,22.576051124834137,22.62678337097168,430400,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,22.69442682663968,22.69442682663968,21.747415763031075,21.823514938354492,537000,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,21.975713588965352,22.060268408562084,21.409198394241006,21.417654037475586,640700,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,20.927236977847528,21.206266739708873,20.43682098388672,20.43682098388672,1430200,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,19.878762031675972,20.555197348742123,19.642008864328314,20.504465103149414,887900,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,20.766582578866345,21.045612335205078,20.276166594611933,21.045612335205078,985100,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,21.18935863303458,21.40920054092989,20.36072486594785,20.572111129760742,858200,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,20.977969024555957,21.045612553681227,20.673573949866707,21.00333595275879,663700,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,20.563652175196037,20.580563460638377,20.13242407290998,20.360721588134766,629200,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,19.751930077311453,19.828029250017625,19.176959266975487,19.430622100830078,1077800,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,16.27673929378228,17.03772937977297,15.642580619998554,15.651036262512207,1731200,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,16.9785445135002,16.9785445135002,15.473473746214369,16.412029266357422,2283800,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,15.837057801609408,16.00616745032539,15.245177256601737,15.422740936279297,2116200,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,14.255889197859954,14.560284300801534,13.258145841095265,13.368066787719727,1624600,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,14.54337435378796,15.642582186670591,13.105947237480766,14.551828384399414,1233300,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,12.615531787212076,13.554087277299798,12.437967300415039,12.437967300415039,1327200,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,12.590164994653199,12.996026196451185,11.837629675017943,12.41260051727295,4126700,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,11.575510329561153,11.702342559379652,10.341014636300017,10.789154052734375,1901700,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,10.907529895367244,11.524778148719165,10.459391282741565,11.389491081237793,1175800,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,11.905274429762452,12.209670362332512,11.338759172698326,11.583967208862305,2443400,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,11.81226303468883,11.820717871242142,11.102005156243045,11.279569625854492,1906700,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,12.344957859361969,13.232779502868652,12.26040303313534,13.232779502868652,1294700,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,13.562543310181969,14.467276251243515,13.105948211282204,14.01068115234375,1460700,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,14.044501618939849,14.737848194394621,13.883847632779933,14.458818435668945,968300,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,13.850025539650183,13.850025539650183,13.494897403328576,13.54563045501709,721300,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,13.55408767804396,13.943037625373442,13.21586917556782,13.892305374145508,984300,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,14.441908772578742,14.670206313386421,14.061412871232609,14.281254768371582,1282900,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,14.16287810947879,14.340441777328842,13.782382231587212,13.858481407165527,805300,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,14.653295267128518,15.684859620445284,14.340442897235786,15.04224681854248,1634100,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,15.126799306578867,15.169077523592925,14.264344645230057,14.594106674194336,1486300,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,14.88159179384213,15.19444252958779,14.653294264893216,15.118343353271484,1200500,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,15.777869463881524,16.00616699939165,15.228265540161999,15.27054214477539,835700,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,15.44810762145896,15.955434946780512,15.346641511295006,15.930068016052246,654700,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,16.361296548581556,16.741790842002573,15.388920092840094,15.803236961364746,1180000,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,16.251370785726998,16.30210463587483,15.617212173617872,15.760954856872559,1020700,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,15.83705904734335,15.946980811479861,15.54957358956222,15.65949535369873,1443100,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,15.025333466116141,15.050698781304698,14.509550553963079,14.839312553405762,1407900,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,14.813948117827268,14.813948117827268,14.289709531900582,14.323532104492188,877400,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,14.678662029977069,15.43119657999001,14.670206386266358,15.422740936279297,1140000,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,14.813948626844827,15.414284796232538,14.585651092254112,14.932324409484863,1465800,0.0,0.0,0.0
