Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02 00:00:00-05:00,24.78007734347193,24.878450393676758,24.543983148766262,24.878450393676758,37400,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,24.780078456439995,24.96698519628301,24.780078456439995,24.927637100219727,39500,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,24.84893791572235,24.878450393676758,24.62268121366815,24.878450393676758,33300,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,24.976825873699994,25.22275760345698,24.957152761315186,25.13422203063965,33400,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,25.153891174680446,25.478520907477634,25.104705590681686,25.40966033935547,41800,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,25.537549307028527,25.537549307028527,25.183408900532807,25.340805053710938,44200,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,25.380152113662945,25.43917707591826,25.222755966935583,25.26210594177246,21400,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,25.724459610248434,26.049089431762695,25.724459610248434,26.049089431762695,49200,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,26.20648117468276,26.41306477696947,25.95071198325205,26.25566864013672,82900,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,26.24583270114907,26.304855786878814,26.068761567649762,26.157297134399414,125500,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,26.167137984903402,26.324534151247548,26.108114891601925,26.304859161376953,53400,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,26.472089767456055,26.491764755055918,26.304856125477404,26.472089767456055,46100,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,26.560627218927422,26.72786087276567,26.403231059586744,26.68851089477539,91000,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,26.983628466556368,26.99346596045815,26.481927535426248,26.5999755859375,90700,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,26.531110796672536,26.78687998670765,26.265505989910256,26.74753189086914,193000,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,26.96395195508608,27.003301928469632,26.314692404737546,26.45241355895996,99800,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,25.80315504341253,25.84250501837416,25.47852525521942,25.665433883666992,149700,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,25.78348030111241,26.226158142089844,25.78348030111241,26.226158142089844,60700,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,26.324531388472792,26.442577562686733,26.01957658272498,26.16713523864746,41600,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,26.295020603962598,26.44257926940918,26.127786949440416,26.44257926940918,81700,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,26.383555811967344,26.481928879668526,25.832669259675026,25.940879821777344,59600,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,25.990062407484466,26.786880598592685,25.990062407484466,26.757369995117188,94800,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,27.73126002633081,28.68547438157701,27.583701376224084,28.252634048461914,263400,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,28.144427311294354,28.144427311294354,27.239398484965992,27.603376388549805,405300,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,27.544352355609412,27.987030197562888,27.377118712683664,27.711585998535156,358300,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,27.544353050174767,27.554190544278473,27.082002085161342,27.259071350097656,178400,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,27.514839631021054,27.750933852540935,27.34760598957238,27.583702087402344,222700,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,27.829633443917473,28.223123808044484,27.770608482065875,28.13458824157715,98900,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,28.45922051172377,28.59694168211722,28.33133495952109,28.577266693115234,136300,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,28.272313331192176,28.793689308851267,28.036219079887207,28.724828720092773,269500,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,28.7543390677188,28.774014057559807,28.5280823134781,28.596942901611328,48400,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,28.921568880786065,29.049454421427388,28.793685216454794,29.0297794342041,139700,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,29.826598928087762,30.377485459707945,29.76757584020599,30.318462371826172,150900,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,30.446344557618744,30.731624347819892,29.757735061861613,30.603740692138672,118100,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,30.269277139021995,30.269277139021995,29.698715612532304,29.98399543762207,99700,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,28.67564124504362,28.951085476387913,28.203452742433683,28.724828720092773,212800,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,29.236362621123366,29.344573179908206,27.64272610320012,27.691911697387695,105500,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,27.386956558313056,28.016541162680213,27.347606582385048,27.377119064331055,69700,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,26.609811019912364,26.914767699832908,25.53754858404875,25.793317794799805,246300,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,24.534147472451565,25.82282908424118,24.435774414963884,25.773643493652344,143900,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,26.176972534328343,26.895092697007293,25.763807175087972,26.875417709350586,103200,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,27.357441266552613,27.73125849423437,26.344203882505067,26.806554794311523,107600,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,27.318096508549683,27.465655168531992,26.78688308104119,27.41646957397461,283600,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,26.855743147492195,27.27874600726764,26.59997580914019,26.944278717041016,100600,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,26.196644975354147,26.44257668583979,25.675270949963018,26.245832443237305,53700,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,23.8750506222777,24.59317075809981,23.304489135742188,23.304489135742188,93800,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,24.47512367258595,24.49479866027832,23.44221121076793,24.49479866027832,75600,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,23.658630211582704,24.002934987540662,22.409298526481667,22.851974487304688,189300,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,21.071429437846042,21.31736115309807,20.077865083070645,20.25493621826172,183300,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,21.474755957924458,21.62231460258672,19.615512907298008,20.914031982421875,153500,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,16.96929104263718,19.29088740309266,15.877353453387293,18.198949813842773,187600,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,18.267809695379913,19.133490487423263,17.303757706508726,19.054792404174805,127400,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,17.63822287775142,18.257969973192907,16.133120108379124,16.82172966003418,74300,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,16.59547373696403,18.189110274638626,16.27084393289623,17.825132369995117,314800,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,18.316994554654716,18.887556045814204,17.35294082712865,17.372615814208984,70000,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,17.42180327315852,17.559526321174285,16.359378248962457,16.969289779663086,142200,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,18.28748234770226,19.448280334472656,18.28748234770226,19.448280334472656,105600,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,20.107376950720237,21.041916314370905,19.13348761320132,20.461517333984375,163700,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,20.564095624021625,21.106553019566995,20.376700464333837,20.87970733642578,346300,0.054,0.0,0.0
2020-03-27 00:00:00-04:00,20.248485393715658,20.248485393715658,19.587672617053105,19.706026077270508,109900,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,19.548217247323745,19.775062912694512,19.281919180395953,19.66657257080078,174900,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,19.824379974209688,20.287934441807952,19.587671189827965,19.77506446838379,62400,0.0,0.0,0.0
