Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-11 00:00:00-05:00,58.74588766519928,61.034052602095635,58.24504673810008,60.70997619628906,29033900,0.0,0.0
2021-11-12 00:00:00-05:00,60.48410664909325,62.88029331569299,60.179671577213945,62.2616081237793,31152400,0.0,0.0
2021-11-15 00:00:00-05:00,62.51693410578137,62.58567690061705,61.50542977074082,61.839324951171875,14372100,0.0,0.0
2021-11-16 00:00:00-05:00,62.10447531759569,62.14375423750949,60.817996098837696,61.48578643798828,16115000,0.0,0.0
2021-11-17 00:00:00-05:00,62.19285953010321,63.90161430027967,61.259916812675215,63.44987487792969,29983400,0.0,0.0
2021-11-18 00:00:00-05:00,63.17491166042666,64.00964781751743,60.975130778591925,61.21082305908203,23308100,0.0,0.0
2021-11-19 00:00:00-05:00,61.358124714378235,61.83932804853153,60.45464579631284,60.69033432006836,19520600,0.0,0.0
2021-11-22 00:00:00-05:00,60.8376453724821,63.793597078728936,60.65105455718232,62.90975570678711,19836200,0.0,0.0
2021-11-23 00:00:00-05:00,62.58567902488552,62.89011408820617,61.14207279193485,61.91788864135742,16225100,0.0,0.0
2021-11-24 00:00:00-05:00,61.181355391309125,61.475967914013694,60.52338754880898,61.07332992553711,12685000,0.0,0.0
2021-11-26 00:00:00-05:00,58.726244292667495,59.48241880044359,58.392349104119624,59.089599609375,13272600,0.0,0.0
2021-11-29 00:00:00-05:00,60.0127229708772,60.4350022857875,58.578939306680184,58.7851676940918,15033100,0.0,0.0
2021-11-30 00:00:00-05:00,58.13702280546833,58.765530552629876,56.40862275457239,56.830902099609375,21282200,0.0,0.0
2021-12-01 00:00:00-05:00,58.18612558632243,59.502065116519404,56.96838898901409,57.017494201660156,26353700,0.0,0.0
2021-12-02 00:00:00-05:00,57.69509844538272,60.19931047972926,57.64599698318013,59.924339294433594,25365100,0.0,0.0
2021-12-03 00:00:00-05:00,60.140389545100895,60.58230644614024,57.8129420517002,58.63785934448242,19596100,0.0,0.0
2021-12-06 00:00:00-05:00,59.384218575457254,59.63954843891843,57.64599975718954,58.76552963256836,16728200,0.0,0.0
2021-12-07 00:00:00-05:00,59.81630839549558,61.259914479547625,59.61008002525989,60.425174713134766,14135700,0.0,0.0
2021-12-08 00:00:00-05:00,60.54303328662102,60.70016022657185,59.3351154871344,59.68865203857422,10004100,0.0,0.0
2021-12-09 00:00:00-05:00,59.29583620819946,59.54134728454619,58.52002030785537,58.54948043823242,12964800,0.0,0.0
2021-12-10 00:00:00-05:00,59.02086143783323,62.15358517927658,59.02086143783323,62.07501983642578,22839800,0.0,0.0
2021-12-13 00:00:00-05:00,60.95548809799234,61.06351356807488,57.96025379627488,58.06827926635742,27327000,0.0,0.0
2021-12-14 00:00:00-05:00,56.92911147357996,58.13702555979558,56.66395905277138,57.35139083862305,17928700,0.0,0.0
2021-12-15 00:00:00-05:00,57.253182104994096,57.832588393504224,56.01580793177336,57.5576171875,14471600,0.0,0.0
2021-12-16 00:00:00-05:00,58.333430986489326,59.53152244539162,56.988027642783585,57.3415641784668,17772200,0.0,0.0
2021-12-17 00:00:00-05:00,55.19089026181733,55.377477329686315,53.53123300168143,54.16956329345703,42175800,0.0,0.0
2021-12-20 00:00:00-05:00,53.05003410979982,53.560697600871855,52.18583406750856,53.06967544555664,19073900,0.0,0.0
2021-12-21 00:00:00-05:00,53.52141201584363,53.91423121719282,52.87326295595854,53.80620574951172,15571300,0.0,0.0
2021-12-22 00:00:00-05:00,53.80620583049593,55.3381924764202,53.76692316106158,55.07304382324219,16694000,0.0,0.0
2021-12-23 00:00:00-05:00,55.06322050196677,56.064906081129216,54.768607977789934,55.88813781738281,13722300,0.0,0.0
2021-12-27 00:00:00-05:00,55.868498896786065,56.71305758313058,55.514962354018444,56.3988037109375,9078900,0.0,0.0
2021-12-28 00:00:00-05:00,56.369338853978256,57.076408134017065,55.98633846729728,56.08454513549805,8577700,0.0,0.0
2021-12-29 00:00:00-05:00,56.084548315803,56.66395457933837,55.721192988359256,56.202392578125,7982300,0.0,0.0
2021-12-30 00:00:00-05:00,56.4184446362783,57.72456158067748,56.23185382550582,57.08623504638672,11965900,0.0,0.0
2021-12-31 00:00:00-05:00,56.95856632449338,57.9897120345758,56.880000986558734,57.57725524902344,9856300,0.0,0.0
2022-01-03 00:00:00-05:00,58.79499081154576,60.46446685998134,58.66732775063721,60.07164764404297,20980200,0.0,0.0
2022-01-04 00:00:00-05:00,60.84746677201848,64.79528923822699,60.84746677201848,64.5595932006836,44691300,0.0,0.0
2022-01-05 00:00:00-05:00,64.34353872809307,66.00319597947514,61.47597119305449,61.613460540771484,43578700,0.0,0.0
2022-01-06 00:00:00-05:00,62.0357395688633,62.35981600137808,60.56267304914571,61.741127014160156,20650900,0.0,0.0
2022-01-07 00:00:00-05:00,62.6642426033916,62.762445526247454,60.3171537866424,61.151893615722656,17136100,0.0,0.0
2022-01-10 00:00:00-05:00,60.41536273959685,60.88674353028715,58.96193769841805,59.97344207763672,18980400,0.0,0.0
2022-01-11 00:00:00-05:00,60.15021309485165,60.45464817506636,59.06996586836356,60.356441497802734,16463800,0.0,0.0
2022-01-12 00:00:00-05:00,61.348304417906476,61.593815476090896,58.569117441082184,59.93415832519531,20215000,0.0,0.0
2022-01-13 00:00:00-05:00,60.34662334957685,62.241969159747356,60.052010807033625,60.6608772277832,19283000,0.0,0.0
2022-01-14 00:00:00-05:00,60.00290298461914,60.66087458900528,58.91283699924776,60.00290298461914,16180300,0.0,0.0
2022-01-18 00:00:00-05:00,59.05032208046066,59.26636926906449,57.48887156573444,57.73438262939453,18299100,0.0,0.0
2022-01-19 00:00:00-05:00,58.24505082540394,58.7655331238827,55.12214954212775,55.23017501831055,20576000,0.0,0.0
2022-01-20 00:00:00-05:00,55.014119831067646,56.30059915881116,53.4428467691654,53.66872024536133,21554100,0.0,0.0
2022-01-21 00:00:00-05:00,53.541051143778986,53.71781940248028,51.74390842904969,52.32331466674805,25692800,0.0,0.0
2022-01-24 00:00:00-05:00,50.47707618219554,51.71445029459606,48.48352379804812,51.69480895996094,32931800,0.0,0.0
2022-01-25 00:00:00-05:00,50.67348141704172,51.567141527913144,49.90748810663807,50.96809768676758,22164500,0.0,0.0
2022-01-26 00:00:00-05:00,52.60811029271654,53.02057082668147,50.54581886149645,51.41001510620117,23174300,0.0,0.0
2022-01-27 00:00:00-05:00,51.90104004731618,52.39206220006733,50.153002382306624,50.526180267333984,21357400,0.0,0.0
2022-01-28 00:00:00-05:00,50.32977284177094,50.32977284177094,48.355865350354215,49.33790969848633,26732600,0.0,0.0
2022-01-31 00:00:00-05:00,49.5932371558896,51.80283683115201,49.07275487561233,51.78319549560547,20255200,0.0,0.0
2022-02-01 00:00:00-05:00,51.90103362001639,53.2660781824302,51.184141815322086,53.09912872314453,23169600,0.0,0.0
2022-02-02 00:00:00-05:00,53.933872636534915,54.552561611434065,50.75205111517147,52.539371490478516,34371700,0.0,0.0
2022-02-03 00:00:00-05:00,51.655527391943096,53.442847673626645,51.60642592740925,52.1563720703125,23751800,0.0,0.0
2022-02-04 00:00:00-05:00,50.6931255569142,50.91899529565643,49.61287832880759,50.36905288696289,22794900,0.0,0.0
2022-02-07 00:00:00-05:00,50.565462275100586,51.06630321600575,49.61287811247902,49.79946517944336,18046500,0.0,0.0
2022-02-08 00:00:00-05:00,47.86483774051752,48.98436757085642,46.72566657590232,48.57190704345703,38629700,0.0,0.0
2022-02-09 00:00:00-05:00,49.40665001231531,50.752049652491245,49.2593418690413,49.809288024902344,24290800,0.0,0.0
2022-02-10 00:00:00-05:00,48.837063812797226,50.86007647010519,48.709397001662765,49.43611145019531,17017600,0.0,0.0
2022-02-11 00:00:00-05:00,49.7307179823623,50.05479436845322,47.668426648661075,47.95322036743164,20183800,0.0,0.0
2022-02-14 00:00:00-05:00,47.99250694182936,48.30676083810303,47.13812939547296,47.530948638916016,17549800,0.0,0.0
2022-02-15 00:00:00-05:00,48.47370208929767,49.013825647582685,48.05142278553634,48.778133392333984,15238500,0.0,0.0
2022-02-16 00:00:00-05:00,48.54244613560952,49.6619759479701,48.3754966700427,49.52449035644531,13865500,0.0,0.0
2022-02-17 00:00:00-05:00,48.915626819902414,48.954905743896404,47.78627440208909,47.94340133666992,13482800,0.0,0.0
2022-02-18 00:00:00-05:00,48.04160602298889,48.32639977302044,47.05956170939188,47.727352142333984,16615900,0.0,0.0
2022-02-22 00:00:00-05:00,46.922073159672266,47.07920009013716,45.33116252044,45.93021011352539,19620300,0.0,0.0
2022-02-23 00:00:00-05:00,46.41141077249967,47.432737717243185,45.429366497831275,45.54721450805664,13667700,0.0,0.0
2022-02-24 00:00:00-05:00,43.357255419224124,45.57667379039444,43.12156314935573,45.51774978637695,21003700,0.0,0.0
2022-02-25 00:00:00-05:00,45.517748139794776,46.627459158337444,45.02672602934952,46.5783576965332,13465100,0.0,0.0
2022-02-28 00:00:00-05:00,45.409726552487626,46.273922772083765,45.01690736452471,45.881107330322266,18226700,0.0,0.0
2022-03-01 00:00:00-05:00,45.19367404153144,45.33115962864245,43.36707125002501,43.72060775756836,21534200,0.0,0.0
2022-03-02 00:00:00-05:00,43.87774060544841,45.76326390545965,43.75989633574816,45.4882926940918,19006400,0.0,0.0
2022-03-03 00:00:00-05:00,45.38026371175391,45.90074970958743,43.80899441652433,44.093788146972656,18956300,0.0,0.0
2022-03-04 00:00:00-05:00,43.239409004054785,43.36707581102826,41.23604149427975,41.63867950439453,26534700,0.0,0.0
2022-03-07 00:00:00-05:00,41.53064617669819,41.677950545001295,39.03625324627562,39.11481857299805,25949900,0.0,0.0
2022-03-08 00:00:00-05:00,40.10668765754033,41.55029391597976,39.242487661327466,39.478179931640625,24145100,0.0,0.0
2022-03-09 00:00:00-05:00,41.50119072610202,42.09041955746381,41.04945124439918,41.52083206176758,21309000,0.0,0.0
2022-03-10 00:00:00-05:00,40.66645078329894,41.47172673970475,40.11650467440172,41.098548889160156,17991200,0.0,0.0
2022-03-11 00:00:00-05:00,41.32442861530681,41.57975850149444,40.735199749470674,40.7646598815918,13617900,0.0,0.0
2022-03-14 00:00:00-04:00,40.990526682570234,41.668135834024646,39.64512342716174,40.096866607666016,18914000,0.0,0.0
2022-03-15 00:00:00-04:00,40.09687068242634,41.49137179425771,40.0674068059245,41.37352752685547,16051000,0.0,0.0
2022-03-16 00:00:00-04:00,42.227901244835365,43.376891178204225,41.60921234045139,43.06263732910156,17014500,0.0,0.0
2022-03-17 00:00:00-04:00,42.14933844529807,43.04300233106359,41.83508457728889,42.87605285644531,13909000,0.0,0.0
2022-03-18 00:00:00-04:00,42.453777576607806,44.23127923121634,42.35557463829434,44.015228271484375,19834400,0.0,0.0
2022-03-21 00:00:00-04:00,43.4849256650461,43.867922388980176,42.44396097870264,42.82695770263672,17903900,0.0,0.0
2022-03-22 00:00:00-04:00,43.44563766132974,44.457142002630995,43.29832953079787,43.759891510009766,14703000,0.0,0.0
2022-03-23 00:00:00-04:00,43.209947420260804,43.72061088477171,42.98407769010817,42.993896484375,15142300,0.0,0.0
2022-03-24 00:00:00-04:00,43.25905639604474,44.05451373304714,43.16085345151703,43.55366897583008,11106200,0.0,0.0
2022-03-25 00:00:00-04:00,43.484922887431566,43.51438676553059,42.620726551366545,42.86623764038086,10351200,0.0,0.0
2022-03-28 00:00:00-04:00,43.11174103489214,43.45545499968599,42.50287094554125,43.425994873046875,12175200,0.0,0.0
2022-03-29 00:00:00-04:00,44.594627175408334,45.90074776553809,44.427681458824054,45.42936325073242,16784100,0.0,0.0
2022-03-30 00:00:00-04:00,44.820499701261895,45.203496365613184,44.23127464013708,44.408042907714844,12818800,0.0,0.0
2022-03-31 00:00:00-04:00,44.03486370814416,44.09378771095817,42.95461654663086,42.95461654663086,17335000,0.0,0.0
2022-04-01 00:00:00-04:00,43.36707541046225,43.65186915177188,41.64849791429959,42.188621520996094,16791500,0.0,0.0
2022-04-04 00:00:00-04:00,42.493058669704375,42.64036307169495,41.76634421613132,42.4046745300293,12593000,0.0,0.0
2022-04-05 00:00:00-04:00,42.18861851936095,42.38502811133144,40.57806660836545,40.67626953125,19853900,0.0,0.0
2022-04-06 00:00:00-04:00,40.057586601332616,40.587891405280324,38.771107261282054,38.790748596191406,29254900,0.0,0.0
2022-04-07 00:00:00-04:00,38.584518478812754,38.820206994814576,36.92486134187672,38.02475357055664,28297600,0.0,0.0
2022-04-08 00:00:00-04:00,37.66139970143787,39.33087586240868,37.48463141697026,38.6434440612793,22086800,0.0,0.0
2022-04-11 00:00:00-04:00,38.11313869532107,40.59770944930963,37.99529068804303,39.6058464050293,25015300,0.0,0.0
2022-04-12 00:00:00-04:00,39.88082134139854,40.047767081417675,38.9282371305542,39.3210563659668,17212800,0.0,0.0
2022-04-13 00:00:00-04:00,38.908589239311354,39.723687704303835,38.83984644662539,39.49781799316406,10897600,0.0,0.0
2022-04-14 00:00:00-04:00,39.42908423919579,40.04776951519679,39.37016022644241,39.40944290161133,13315700,0.0,0.0
2022-04-18 00:00:00-04:00,39.40943716008223,40.1950718179916,39.23266889377743,39.90045928955078,11798000,0.0,0.0
2022-04-19 00:00:00-04:00,40.077228069280345,41.432446466709976,40.077228069280345,41.324424743652344,13852800,0.0,0.0
2022-04-20 00:00:00-04:00,41.491368470485654,42.46359390072625,40.94142235632718,40.97088623046875,12989800,0.0,0.0
2022-04-21 00:00:00-04:00,41.99220906014811,42.22790132049811,39.831714780246536,39.97901916503906,12544000,0.0,0.0
2022-04-22 00:00:00-04:00,39.73350777882129,40.00848270463205,39.065717417311575,39.12464141845703,17718400,0.0,0.0
2022-04-25 00:00:00-04:00,38.643437571836934,39.27194900339834,37.97564721959151,39.10499954223633,18704400,0.0,0.0
2022-04-26 00:00:00-04:00,38.51577662423252,38.74164635183911,37.20965597557528,37.356964111328125,21679500,0.0,0.0
2022-04-27 00:00:00-04:00,37.60246886515299,38.81038263859817,37.0230627059036,37.965824127197266,19827700,0.0,0.0
2022-04-28 00:00:00-04:00,38.64343565204406,38.89876922791253,36.640068441035694,38.0542106628418,22795600,0.0,0.0
2022-04-29 00:00:00-04:00,38.11313896783682,38.712182817876645,37.10163083557616,37.22929763793945,16737800,0.0,0.0
2022-05-02 00:00:00-04:00,36.99360827944948,37.79888808018011,36.58115145716968,37.759605407714844,16119900,0.0,0.0
2022-05-03 00:00:00-04:00,38.6139768279743,39.54691954749142,38.122954738354885,39.222843170166016,19132700,0.0,0.0
2022-05-04 00:00:00-04:00,38.88895027788789,40.499505973011374,38.59433775609509,40.43075942993164,15813700,0.0,0.0
2022-05-05 00:00:00-04:00,39.59602131583914,40.018300615899335,38.64343725576829,39.232666015625,15317100,0.0,0.0
2022-05-06 00:00:00-04:00,39.07554450980813,39.39961718836118,38.10331898174543,38.86931610107422,14684900,0.0,0.0
2022-05-09 00:00:00-04:00,38.28009028761063,39.49782699273976,37.39625257475109,37.57301712036133,18508800,0.0,0.0
2022-05-10 00:00:00-04:00,38.68272085092608,38.78092751969366,36.846299226288075,38.00511169433594,20206400,0.0,0.0
2022-05-11 00:00:00-04:00,38.08367322361442,38.731822251661754,36.502581447841024,36.60078811645508,18050800,0.0,0.0
2022-05-12 00:00:00-04:00,34.8232868613444,35.55000122661379,33.95909065197711,34.92149353027344,43172200,0.0,0.0
2022-05-13 00:00:00-04:00,35.530361860325655,37.79888546448764,35.42233639162248,37.52391052246094,22997300,0.0,0.0
2022-05-16 00:00:00-04:00,37.32750186047314,37.356965736626506,36.09994649646361,36.433841705322266,16512200,0.0,0.0
2022-05-17 00:00:00-04:00,37.347143124735446,37.85780660473535,36.67935270828955,37.41588592529297,15505700,0.0,0.0
