Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-11 00:00:00-05:00,59.15263571617708,59.74241059255299,58.99597127192793,59.263214111328125,13319300,0.0,0.0
2021-11-12 00:00:00-05:00,58.94067356276118,59.318501773421545,58.59049697756652,58.81166076660156,18158900,0.0,0.0
2021-11-15 00:00:00-05:00,58.756374376036355,59.68711215930777,58.258754039562305,59.31850814819336,18849200,0.0,0.0
2021-11-16 00:00:00-05:00,59.290859039079,60.24003479697542,59.290859039079,59.91749572753906,17028700,0.0,0.0
2021-11-17 00:00:00-05:00,59.32772051872327,60.12023182710423,59.14341850635746,59.263214111328125,15497000,0.0,0.0
2021-11-18 00:00:00-05:00,59.12498602537569,59.46594542195514,58.157382967110195,58.61814498901367,16948200,0.0,0.0
2021-11-19 00:00:00-05:00,57.03312743784007,57.16214025266932,55.669272156974976,55.90886688232422,32035500,0.0,0.0
2021-11-22 00:00:00-05:00,55.58632910855742,57.63211357639109,55.58632910855742,56.68294143676758,21994400,0.0,0.0
2021-11-23 00:00:00-05:00,57.30958070578403,58.40619660000857,57.060768784791954,58.17581558227539,21185900,0.0,0.0
2021-11-24 00:00:00-05:00,57.668978672441305,58.839311161737015,57.668978672441305,58.498348236083984,15869700,0.0,0.0
2021-11-26 00:00:00-05:00,55.770635797816794,56.60000533168204,54.867542652762495,56.4433479309082,24979600,0.0,0.0
2021-11-29 00:00:00-05:00,57.659761265200274,58.185029708305606,56.480211570554665,56.75666809082031,18946400,0.0,0.0
2021-11-30 00:00:00-05:00,55.715344951549696,56.38805710712457,54.978126391696094,55.14400100708008,34979800,0.0,0.0
2021-12-01 00:00:00-05:00,56.120823298247075,57.16214307817559,55.06106909776254,55.097930908203125,30630600,0.0,0.0
2021-12-02 00:00:00-05:00,55.051848667024544,56.747453071134935,54.49893212407435,56.47099304199219,29216000,0.0,0.0
2021-12-03 00:00:00-05:00,57.06076761723772,57.34644133890225,55.61397513670389,56.11159896850586,22014700,0.0,0.0
2021-12-06 00:00:00-05:00,56.8764607613476,57.28193004411012,56.6000007570684,56.7474479675293,19210500,0.0,0.0
2021-12-07 00:00:00-05:00,57.44780718101177,58.08365748523566,57.226639870874905,57.38330078125,19800400,0.0,0.0
2021-12-08 00:00:00-05:00,57.69662661272475,58.23110878266043,57.447814674615934,57.5491828918457,18214400,0.0,0.0
2021-12-09 00:00:00-05:00,57.1805662111457,57.84406464754748,56.95940240923528,57.69662094116211,16910300,0.0,0.0
2021-12-10 00:00:00-05:00,58.30482572462313,58.37854581895359,57.346439890980704,58.06522750854492,17942400,0.0,0.0
2021-12-13 00:00:00-05:00,57.567613737857364,57.797994771205175,56.535504177417565,56.79353332519531,17793700,0.0,0.0
2021-12-14 00:00:00-05:00,56.45256124047831,57.56760800244558,56.415702950469864,56.71059036254883,22551100,0.0,0.0
2021-12-15 00:00:00-05:00,56.38806074438445,56.67373449271407,55.30066198020796,56.46178436279297,19961900,0.0,0.0
2021-12-16 00:00:00-05:00,56.61843859475329,57.54917989047128,56.48942578512951,56.553932189941406,21187800,0.0,0.0
2021-12-17 00:00:00-05:00,56.16689968838181,56.47100084096756,55.00577724856331,55.319095611572266,44338100,0.0,0.0
2021-12-20 00:00:00-05:00,54.176401576210694,54.600301809872676,53.4115349014709,54.517364501953125,21819300,0.0,0.0
2021-12-21 00:00:00-05:00,55.06106185913086,55.918079504859634,55.0334172626026,55.75220489501953,19798900,0.0,0.0
2021-12-22 00:00:00-05:00,55.60476237502396,56.55393103966658,55.2637994543339,56.20375442504883,14058300,0.0,0.0
2021-12-23 00:00:00-05:00,56.36962603832365,56.98704899718261,56.212968632773624,56.23139953613281,13543300,0.0,0.0
2021-12-27 00:00:00-05:00,56.14846077010965,57.08841572499863,55.678481534997516,57.03312301635742,12593700,0.0,0.0
2021-12-28 00:00:00-05:00,57.05155615696711,57.42016719836266,56.58158041875643,56.848819732666016,12781000,0.0,0.0
2021-12-29 00:00:00-05:00,56.655297393408155,56.76587929359428,56.139242666980856,56.3511962890625,12733600,0.0,0.0
2021-12-30 00:00:00-05:00,56.41570294573335,56.7658795504632,56.00101642398986,56.019447326660156,11940300,0.0,0.0
2021-12-31 00:00:00-05:00,55.97337468119132,56.6460868439435,55.936512873971516,56.388057708740234,14072000,0.0,0.0
2022-01-03 00:00:00-05:00,56.43413754184385,58.608931469243366,56.40648942836131,58.55364227294922,24282400,0.0,0.0
2022-01-04 00:00:00-05:00,59.09733824310187,60.995682677704195,59.069693644896425,60.75608444213867,38584000,0.0,0.0
2022-01-05 00:00:00-05:00,61.281349182128906,62.30424143769778,61.26292179466691,61.5117301940918,34033300,0.0,0.0
2022-01-06 00:00:00-05:00,62.663639178772506,63.105973842941424,61.8066214793654,62.958526611328125,30668500,0.0,0.0
2022-01-07 00:00:00-05:00,63.14282961175322,63.75103890570278,62.64521277392133,63.474578857421875,23985400,0.0,0.0
2022-01-10 00:00:00-05:00,63.557510344362335,63.741812329018934,62.61755194287154,63.09674835205078,22760300,0.0,0.0
2022-01-11 00:00:00-05:00,63.48379171505914,65.79681906638109,63.19812150724521,65.75074005126953,32936100,0.0,0.0
2022-01-12 00:00:00-05:00,65.55722045898438,66.17463988610704,65.09645843325035,65.55722045898438,23045100,0.0,0.0
2022-01-13 00:00:00-05:00,65.538809344676,65.96270966992489,64.79236989679066,65.0872573852539,21043200,0.0,0.0
2022-01-14 00:00:00-05:00,65.10567424874957,66.48796029636348,65.05959523489427,66.22993469238281,23012900,0.0,0.0
2022-01-18 00:00:00-05:00,67.1053801142364,68.08219334394933,66.35894789384598,67.34497833251953,32841200,0.0,0.0
2022-01-19 00:00:00-05:00,67.96238672525017,68.06375491536173,66.8565608721579,67.37261199951172,26431600,0.0,0.0
2022-01-20 00:00:00-05:00,66.81049486939594,68.53374740603422,66.58933106186436,67.52006530761719,26774600,0.0,0.0
2022-01-21 00:00:00-05:00,67.43713475372243,67.43713475372243,65.465073717773,66.50639343261719,35995200,0.0,0.0
2022-01-24 00:00:00-05:00,65.31762903408683,67.34498637668942,64.33159847763469,67.07774353027344,41507000,0.0,0.0
2022-01-25 00:00:00-05:00,66.89342713420143,69.33546726259269,65.7876010911079,69.04979705810547,39278400,0.0,0.0
2022-01-26 00:00:00-05:00,69.51056387511716,70.0358323364134,67.72280485250451,68.34944152832031,35252400,0.0,0.0
2022-01-27 00:00:00-05:00,69.53820647617079,70.04504753421061,68.18356494892869,69.22489166259766,29174700,0.0,0.0
2022-01-28 00:00:00-05:00,69.08665950477575,69.68565154645627,68.1467010318197,69.37232971191406,30595700,0.0,0.0
2022-01-31 00:00:00-05:00,69.08665560824625,70.42286259991097,68.44158458794556,69.99896240234375,36085500,0.0,0.0
2022-02-01 00:00:00-05:00,70.45050630798718,75.11342248385255,70.28463170836082,74.48678588867188,61033100,0.0,0.0
2022-02-02 00:00:00-05:00,73.77722323607165,74.46836636765315,72.9386398923686,74.29328155517578,30299300,0.0,0.0
2022-02-03 00:00:00-05:00,73.80486132273485,74.00759774834691,72.8188308232615,73.42704010009766,28529400,0.0,0.0
2022-02-04 00:00:00-05:00,74.52366211555135,76.05338858091152,74.52366211555135,75.02128601074219,32197500,0.0,0.0
2022-02-07 00:00:00-05:00,74.77245717677499,76.56021599565655,74.31169517443811,75.92436218261719,34949200,0.0,0.0
2022-02-08 00:00:00-05:00,75.81378331046027,76.02573694331254,73.64820311881523,73.9615249633789,34356300,0.0,0.0
2022-02-09 00:00:00-05:00,74.14787092820087,74.5671510848812,73.33725456885854,73.60746002197266,40106100,0.88,0.0
2022-02-10 00:00:00-05:00,73.34658378579024,74.24105345285926,72.48006518509634,72.89934539794922,28527700,0.0,0.0
2022-02-11 00:00:00-05:00,73.25340011847399,74.83735524820315,72.89002209331716,74.73486328125,42002100,0.0,0.0
2022-02-14 00:00:00-05:00,74.14786393686566,74.39011119589603,71.79056309580768,73.58882141113281,34652800,0.0,0.0
2022-02-15 00:00:00-05:00,71.65081147874976,72.85275699984001,71.20357312563682,72.6664047241211,25075100,0.0,0.0
2022-02-16 00:00:00-05:00,73.41180662120651,74.28764462920402,72.71300151489696,73.00183868408203,21733800,0.0,0.0
2022-02-17 00:00:00-05:00,73.1229649282525,73.7192780133899,72.62913671244284,72.89002990722656,23738800,0.0,0.0
