Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02 00:00:00-05:00,45.55098304771177,46.004688234862385,45.41332157964778,46.00081253051758,2462500,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,45.47148264297452,45.94457740389677,45.37259671820317,45.83406066894531,2450000,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,45.4617951887658,46.396354013575454,45.391991828280005,46.36920928955078,3098000,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,46.37890142794081,46.5941213640957,46.15786423699914,46.4932975769043,2472500,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,46.50493268629179,47.23784392962875,46.50493268629179,46.98384475708008,3022500,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,47.325091013494834,47.44724225981019,47.11568465045031,47.42979049682617,1952000,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,47.6023571394855,47.69542581559262,47.228144582943834,47.34060287475586,2661500,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,47.51510784229592,47.97656814285484,47.46275624737115,47.89513397216797,3086000,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,47.89707017534303,47.978508041417335,47.54806818363974,47.672157287597656,2980000,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,47.639194798966734,48.14331371249228,47.639194798966734,47.80594253540039,4992500,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,48.12974348273583,48.368228739796166,47.99208201284557,48.3604736328125,1880000,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,48.66488651657968,48.666824368776666,48.25771196554737,48.513648986816406,4730500,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,48.389559837034234,48.90918898610333,48.360473563148375,48.664886474609375,2156500,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,48.9692943677917,49.18257274745503,48.60865416685866,48.61253356933594,2325000,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,48.690086333201535,48.88591663914309,48.48456306875201,48.84132385253906,1521000,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,49.11665404614718,49.277584535705415,48.259650003306234,48.52334213256836,2614500,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,47.45500065361341,48.019226286034524,47.26886329498631,47.718692779541016,3115500,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,48.01534420167315,48.65712456554929,47.842779214326285,48.542728424072266,2530000,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,48.81223975716465,48.88398096681005,48.389558700655954,48.46323776245117,2207500,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,48.43221427840018,49.130225673451896,48.40894525952983,49.11471176147461,3255500,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,48.998378656417025,48.998378656417025,47.95717879954451,48.215057373046875,2663000,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,48.47680516711215,48.95183776862251,48.4244535788912,48.88203811645508,6870500,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,49.56841905443125,50.237344154396126,49.351257577449196,50.13458251953125,3657500,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,50.834533309606044,50.834533309606044,49.139918566350296,49.419124603271484,4485000,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,49.55485164473388,49.95232956092564,49.27758713901048,49.87089538574219,1838000,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,49.69444537573592,50.24897802289669,49.574235677002626,49.79914855957031,1426500,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,49.71965204035289,50.411846146758215,49.71577633619192,50.409908294677734,1592000,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,50.83452874272394,50.87912152784064,50.18111389462775,50.32653045654297,2077500,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,50.56696352323167,50.75503873982782,49.99498276629359,50.737586975097656,3001000,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,50.45644592986721,51.11179870043236,50.411849441764204,50.8577995300293,2202500,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,50.99352227454028,51.359979735929265,50.89269848862786,51.288238525390625,1924500,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,51.20098542423951,51.48212930428244,51.082713576252715,51.37355041503906,1995500,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,51.65081538274406,51.904814542886136,51.63918087358872,51.70510482788086,2891500,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,51.70704421576627,51.86797470382762,50.376949072218274,51.14476013183594,6262500,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,50.87912692701309,50.93729577686642,49.68087598664959,50.07835388183594,5472500,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,47.95912047683505,48.95766170037192,47.61399047644485,48.53110122680664,9394500,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,48.90336574176053,49.14379251941696,46.985776170955305,47.189361572265625,6762500,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,47.249470552000204,48.34495976633638,46.91403723750835,47.27855682373047,3247000,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,46.088061496071624,47.08466479181332,45.281471252441406,45.281471252441406,6997500,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,43.69156088867655,45.54128881186139,43.664416166259265,45.48311996459961,9067500,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,45.99887344799133,47.19324493408203,45.08951784945833,47.19324493408203,5429500,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,47.26886422445549,47.63532169418452,44.80837991995169,45.42495346069336,6262500,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,46.41379922140813,47.239779099246654,45.87090477435178,47.185489654541016,4367000,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,45.839884397269174,46.950883950643224,45.525778514227184,45.944583892822266,3277500,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,44.44579964165264,45.00032860010761,43.16029733051515,44.40120315551758,8804500,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,41.08371733221366,42.72210482792994,40.13558984340547,41.08177947998047,8542500,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,42.59801176151581,43.148665044092965,40.91115578103308,43.092437744140625,7192000,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,41.934899220911454,42.38472866513695,40.30232917131399,41.04105758666992,9856000,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,37.98920831829225,39.93976017218681,36.83942953453659,37.21364212036133,9530500,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,38.32851861663481,40.91115802256287,37.36681502074997,40.84911346435547,5787000,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,39.7342266418944,39.7342266418944,35.761386072926776,36.04058837890625,5984500,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,36.61839215744692,38.71436058299895,35.14675608991576,38.607723236083984,7290000,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,37.63244608117733,37.808886783610404,34.16953749799596,36.694007873535156,5693000,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,36.43807140175695,38.62905002192218,35.71873621946465,37.64989471435547,4145000,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,38.654256297168274,39.26307472240574,36.72309413388192,36.84912109375,5554000,0.0,0.0,0.0
2020-03-23 00:00:00-04:00,36.748295604098,37.880626225588024,35.995998489558204,36.93055725097656,7540000,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,39.3231801184756,39.933940073817475,38.51852770290872,39.74586486816406,4427500,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,40.879524710419226,41.94731785110908,39.62212095149341,40.21888732910156,4367000,1.17,0.0,0.0
2020-03-26 00:00:00-04:00,40.36059537506636,43.06101625720876,40.36059537506636,42.939266204833984,5211000,0.0,0.0,0.0
